source_file,line,syntax,link_kind,link_text_or_alt,raw_target,decoded_target,target_without_anchor,anchor,normalized_target,source_kind,target_kind,target_exists,target_is_asset,link_text_has_chinese,target_has_chinese,target_decoded_has_chinese,target_asset_name_has_chinese,needs_update_if_renamed
notes/Java IO.md,23,markdown_inline,link,七、NIO,#七nio,#七nio,,七nio,notes/Java IO.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java IO.md,24,markdown_inline,link,流与块,#流与块,#流与块,,流与块,notes/Java IO.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java IO.md,25,markdown_inline,link,通道与缓冲区,#通道与缓冲区,#通道与缓冲区,,通道与缓冲区,notes/Java IO.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java IO.md,26,markdown_inline,link,缓冲区状态变量,#缓冲区状态变量,#缓冲区状态变量,,缓冲区状态变量,notes/Java IO.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java IO.md,27,markdown_inline,link,文件 NIO 实例,#文件-nio-实例,#文件-nio-实例,,文件-nio-实例,notes/Java IO.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java IO.md,28,markdown_inline,link,选择器,#选择器,#选择器,,选择器,notes/Java IO.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java IO.md,29,markdown_inline,link,套接字 NIO 实例,#套接字-nio-实例,#套接字-nio-实例,,套接字-nio-实例,notes/Java IO.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java IO.md,30,markdown_inline,link,内存映射文件,#内存映射文件,#内存映射文件,,内存映射文件,notes/Java IO.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java IO.md,31,markdown_inline,link,对比,#对比,#对比,,对比,notes/Java IO.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java IO.md,32,markdown_inline,link,八、参考资料,#八参考资料,#八参考资料,,八参考资料,notes/Java IO.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 基础.md,3,markdown_inline,link,Java 基础,#java-基础,#java-基础,,java-基础,notes/Java 基础.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 基础.md,4,markdown_inline,link,一、数据类型,#一数据类型,#一数据类型,,一数据类型,notes/Java 基础.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 基础.md,5,markdown_inline,link,基本类型,#基本类型,#基本类型,,基本类型,notes/Java 基础.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 基础.md,6,markdown_inline,link,包装类型,#包装类型,#包装类型,,包装类型,notes/Java 基础.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 基础.md,7,markdown_inline,link,缓存池,#缓存池,#缓存池,,缓存池,notes/Java 基础.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 基础.md,8,markdown_inline,link,二、String,#二string,#二string,,二string,notes/Java 基础.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 基础.md,9,markdown_inline,link,概览,#概览,#概览,,概览,notes/Java 基础.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 基础.md,10,markdown_inline,link,不可变的好处,#不可变的好处,#不可变的好处,,不可变的好处,notes/Java 基础.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 基础.md,11,markdown_inline,link,"String, StringBuffer and StringBuilder	",#string-stringbuffer-and-stringbuilder,#string-stringbuffer-and-stringbuilder,,string-stringbuffer-and-stringbuilder,notes/Java 基础.md,relative,anchor,yes,no,no,no,no,no,no
notes/Java 基础.md,12,markdown_inline,link,String Pool,#string-pool,#string-pool,,string-pool,notes/Java 基础.md,relative,anchor,yes,no,no,no,no,no,no
notes/Java 基础.md,13,markdown_inline,link,"new String(""abc"")",#new-stringabc,#new-stringabc,,new-stringabc,notes/Java 基础.md,relative,anchor,yes,no,no,no,no,no,no
notes/Java 基础.md,14,markdown_inline,link,三、运算,#三运算,#三运算,,三运算,notes/Java 基础.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 基础.md,15,markdown_inline,link,参数传递,#参数传递,#参数传递,,参数传递,notes/Java 基础.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 基础.md,16,markdown_inline,link,float 与 double,#float-与-double,#float-与-double,,float-与-double,notes/Java 基础.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 基础.md,17,markdown_inline,link,隐式类型转换,#隐式类型转换,#隐式类型转换,,隐式类型转换,notes/Java 基础.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 基础.md,18,markdown_inline,link,switch,#switch,#switch,,switch,notes/Java 基础.md,relative,anchor,yes,no,no,no,no,no,no
notes/Java 基础.md,19,markdown_inline,link,四、关键字,#四关键字,#四关键字,,四关键字,notes/Java 基础.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 基础.md,20,markdown_inline,link,final,#final,#final,,final,notes/Java 基础.md,relative,anchor,yes,no,no,no,no,no,no
notes/Java 基础.md,21,markdown_inline,link,static,#static,#static,,static,notes/Java 基础.md,relative,anchor,yes,no,no,no,no,no,no
notes/Java 基础.md,22,markdown_inline,link,五、Object 通用方法,#五object-通用方法,#五object-通用方法,,五object-通用方法,notes/Java 基础.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 基础.md,23,markdown_inline,link,概览,#概览,#概览,,概览,notes/Java 基础.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 基础.md,24,markdown_inline,link,equals(),#equals,#equals,,equals,notes/Java 基础.md,relative,anchor,yes,no,no,no,no,no,no
notes/Java 基础.md,25,markdown_inline,link,hashCode(),#hashcode,#hashcode,,hashcode,notes/Java 基础.md,relative,anchor,yes,no,no,no,no,no,no
notes/Java 基础.md,26,markdown_inline,link,toString(),#tostring,#tostring,,tostring,notes/Java 基础.md,relative,anchor,yes,no,no,no,no,no,no
notes/Java 基础.md,27,markdown_inline,link,clone(),#clone,#clone,,clone,notes/Java 基础.md,relative,anchor,yes,no,no,no,no,no,no
notes/Java 基础.md,28,markdown_inline,link,六、继承,#六继承,#六继承,,六继承,notes/Java 基础.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 基础.md,29,markdown_inline,link,访问权限,#访问权限,#访问权限,,访问权限,notes/Java 基础.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 基础.md,30,markdown_inline,link,抽象类与接口,#抽象类与接口,#抽象类与接口,,抽象类与接口,notes/Java 基础.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 基础.md,31,markdown_inline,link,super,#super,#super,,super,notes/Java 基础.md,relative,anchor,yes,no,no,no,no,no,no
notes/Java 基础.md,32,markdown_inline,link,重写与重载,#重写与重载,#重写与重载,,重写与重载,notes/Java 基础.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 基础.md,33,markdown_inline,link,七、反射,#七反射,#七反射,,七反射,notes/Java 基础.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 基础.md,34,markdown_inline,link,八、异常,#八异常,#八异常,,八异常,notes/Java 基础.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 基础.md,35,markdown_inline,link,九、泛型,#九泛型,#九泛型,,九泛型,notes/Java 基础.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 基础.md,36,markdown_inline,link,十、注解,#十注解,#十注解,,十注解,notes/Java 基础.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 基础.md,37,markdown_inline,link,十一、特性,#十一特性,#十一特性,,十一特性,notes/Java 基础.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 基础.md,38,markdown_inline,link,Java 各版本的新特性,#java-各版本的新特性,#java-各版本的新特性,,java-各版本的新特性,notes/Java 基础.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 基础.md,39,markdown_inline,link,Java 与 C++ 的区别,#java-与-c-的区别,#java-与-c-的区别,,java-与-c-的区别,notes/Java 基础.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 基础.md,40,markdown_inline,link,JRE or JDK,#jre-or-jdk,#jre-or-jdk,,jre-or-jdk,notes/Java 基础.md,relative,anchor,yes,no,no,no,no,no,no
notes/Java 基础.md,41,markdown_inline,link,参考资料,#参考资料,#参考资料,,参考资料,notes/Java 基础.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 容器.md,3,markdown_inline,link,Java 容器,#java-容器,#java-容器,,java-容器,notes/Java 容器.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 容器.md,4,markdown_inline,link,一、概览,#一概览,#一概览,,一概览,notes/Java 容器.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 容器.md,5,markdown_inline,link,Collection,#collection,#collection,,collection,notes/Java 容器.md,relative,anchor,yes,no,no,no,no,no,no
notes/Java 容器.md,6,markdown_inline,link,Map,#map,#map,,map,notes/Java 容器.md,relative,anchor,yes,no,no,no,no,no,no
notes/Java 容器.md,7,markdown_inline,link,二、容器中的设计模式,#二容器中的设计模式,#二容器中的设计模式,,二容器中的设计模式,notes/Java 容器.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 容器.md,8,markdown_inline,link,迭代器模式,#迭代器模式,#迭代器模式,,迭代器模式,notes/Java 容器.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 容器.md,9,markdown_inline,link,适配器模式,#适配器模式,#适配器模式,,适配器模式,notes/Java 容器.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 容器.md,10,markdown_inline,link,三、源码分析,#三源码分析,#三源码分析,,三源码分析,notes/Java 容器.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 容器.md,11,markdown_inline,link,ArrayList,#arraylist,#arraylist,,arraylist,notes/Java 容器.md,relative,anchor,yes,no,no,no,no,no,no
notes/Java 容器.md,12,markdown_inline,link,Vector,#vector,#vector,,vector,notes/Java 容器.md,relative,anchor,yes,no,no,no,no,no,no
notes/Java 容器.md,13,markdown_inline,link,CopyOnWriteArrayList,#copyonwritearraylist,#copyonwritearraylist,,copyonwritearraylist,notes/Java 容器.md,relative,anchor,yes,no,no,no,no,no,no
notes/Java 容器.md,14,markdown_inline,link,LinkedList,#linkedlist,#linkedlist,,linkedlist,notes/Java 容器.md,relative,anchor,yes,no,no,no,no,no,no
notes/Java 容器.md,15,markdown_inline,link,HashMap,#hashmap,#hashmap,,hashmap,notes/Java 容器.md,relative,anchor,yes,no,no,no,no,no,no
notes/Java 容器.md,16,markdown_inline,link,ConcurrentHashMap,#concurrenthashmap,#concurrenthashmap,,concurrenthashmap,notes/Java 容器.md,relative,anchor,yes,no,no,no,no,no,no
notes/Java 容器.md,17,markdown_inline,link,LinkedHashMap,#linkedhashmap,#linkedhashmap,,linkedhashmap,notes/Java 容器.md,relative,anchor,yes,no,no,no,no,no,no
notes/Java 容器.md,18,markdown_inline,link,WeakHashMap,#weakhashmap,#weakhashmap,,weakhashmap,notes/Java 容器.md,relative,anchor,yes,no,no,no,no,no,no
notes/Java 容器.md,19,markdown_inline,link,参考资料,#参考资料,#参考资料,,参考资料,notes/Java 容器.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 并发.md,3,markdown_inline,link,Java 并发,#java-并发,#java-并发,,java-并发,notes/Java 并发.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 并发.md,4,markdown_inline,link,一、使用线程,#一使用线程,#一使用线程,,一使用线程,notes/Java 并发.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 并发.md,5,markdown_inline,link,实现 Runnable 接口,#实现-runnable-接口,#实现-runnable-接口,,实现-runnable-接口,notes/Java 并发.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 并发.md,6,markdown_inline,link,实现 Callable 接口,#实现-callable-接口,#实现-callable-接口,,实现-callable-接口,notes/Java 并发.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 并发.md,7,markdown_inline,link,继承 Thread 类,#继承-thread-类,#继承-thread-类,,继承-thread-类,notes/Java 并发.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 并发.md,8,markdown_inline,link,实现接口 VS 继承 Thread,#实现接口-vs-继承-thread,#实现接口-vs-继承-thread,,实现接口-vs-继承-thread,notes/Java 并发.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 并发.md,9,markdown_inline,link,二、基础线程机制,#二基础线程机制,#二基础线程机制,,二基础线程机制,notes/Java 并发.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 并发.md,10,markdown_inline,link,Executor,#executor,#executor,,executor,notes/Java 并发.md,relative,anchor,yes,no,no,no,no,no,no
notes/Java 并发.md,11,markdown_inline,link,Daemon,#daemon,#daemon,,daemon,notes/Java 并发.md,relative,anchor,yes,no,no,no,no,no,no
notes/Java 并发.md,12,markdown_inline,link,sleep(),#sleep,#sleep,,sleep,notes/Java 并发.md,relative,anchor,yes,no,no,no,no,no,no
notes/Java 并发.md,13,markdown_inline,link,yield(),#yield,#yield,,yield,notes/Java 并发.md,relative,anchor,yes,no,no,no,no,no,no
notes/Java 并发.md,14,markdown_inline,link,三、中断,#三中断,#三中断,,三中断,notes/Java 并发.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 并发.md,15,markdown_inline,link,InterruptedException,#interruptedexception,#interruptedexception,,interruptedexception,notes/Java 并发.md,relative,anchor,yes,no,no,no,no,no,no
notes/Java 并发.md,16,markdown_inline,link,interrupted(),#interrupted,#interrupted,,interrupted,notes/Java 并发.md,relative,anchor,yes,no,no,no,no,no,no
notes/Java 并发.md,17,markdown_inline,link,Executor 的中断操作,#executor-的中断操作,#executor-的中断操作,,executor-的中断操作,notes/Java 并发.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 并发.md,18,markdown_inline,link,四、互斥同步,#四互斥同步,#四互斥同步,,四互斥同步,notes/Java 并发.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 并发.md,19,markdown_inline,link,synchronized,#synchronized,#synchronized,,synchronized,notes/Java 并发.md,relative,anchor,yes,no,no,no,no,no,no
notes/Java 并发.md,20,markdown_inline,link,ReentrantLock,#reentrantlock,#reentrantlock,,reentrantlock,notes/Java 并发.md,relative,anchor,yes,no,no,no,no,no,no
notes/Java 并发.md,21,markdown_inline,link,比较,#比较,#比较,,比较,notes/Java 并发.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 并发.md,22,markdown_inline,link,使用选择,#使用选择,#使用选择,,使用选择,notes/Java 并发.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 并发.md,23,markdown_inline,link,五、线程之间的协作,#五线程之间的协作,#五线程之间的协作,,五线程之间的协作,notes/Java 并发.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 并发.md,24,markdown_inline,link,join(),#join,#join,,join,notes/Java 并发.md,relative,anchor,yes,no,no,no,no,no,no
notes/Java 并发.md,25,markdown_inline,link,wait() notify() notifyAll(),#wait-notify-notifyall,#wait-notify-notifyall,,wait-notify-notifyall,notes/Java 并发.md,relative,anchor,yes,no,no,no,no,no,no
notes/Java 并发.md,26,markdown_inline,link,await() signal() signalAll(),#await-signal-signalall,#await-signal-signalall,,await-signal-signalall,notes/Java 并发.md,relative,anchor,yes,no,no,no,no,no,no
notes/Java 并发.md,27,markdown_inline,link,六、线程状态,#六线程状态,#六线程状态,,六线程状态,notes/Java 并发.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 并发.md,28,markdown_inline,link,新建（NEW）,#新建new,#新建new,,新建new,notes/Java 并发.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 并发.md,29,markdown_inline,link,可运行（RUNABLE）,#可运行runable,#可运行runable,,可运行runable,notes/Java 并发.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 并发.md,30,markdown_inline,link,阻塞（BLOCKED）,#阻塞blocked,#阻塞blocked,,阻塞blocked,notes/Java 并发.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 并发.md,31,markdown_inline,link,无限期等待（WAITING）,#无限期等待waiting,#无限期等待waiting,,无限期等待waiting,notes/Java 并发.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 并发.md,32,markdown_inline,link,限期等待（TIMED_WAITING）,#限期等待timed_waiting,#限期等待timed_waiting,,限期等待timed_waiting,notes/Java 并发.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 并发.md,33,markdown_inline,link,死亡（TERMINATED）,#死亡terminated,#死亡terminated,,死亡terminated,notes/Java 并发.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 并发.md,34,markdown_inline,link,七、J.U.C - AQS,#七juc---aqs,#七juc---aqs,,七juc---aqs,notes/Java 并发.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 并发.md,35,markdown_inline,link,CountDownLatch,#countdownlatch,#countdownlatch,,countdownlatch,notes/Java 并发.md,relative,anchor,yes,no,no,no,no,no,no
notes/Java 并发.md,36,markdown_inline,link,CyclicBarrier,#cyclicbarrier,#cyclicbarrier,,cyclicbarrier,notes/Java 并发.md,relative,anchor,yes,no,no,no,no,no,no
notes/Java 并发.md,37,markdown_inline,link,Semaphore,#semaphore,#semaphore,,semaphore,notes/Java 并发.md,relative,anchor,yes,no,no,no,no,no,no
notes/Java 并发.md,38,markdown_inline,link,八、J.U.C - 其它组件,#八juc---其它组件,#八juc---其它组件,,八juc---其它组件,notes/Java 并发.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 并发.md,39,markdown_inline,link,FutureTask,#futuretask,#futuretask,,futuretask,notes/Java 并发.md,relative,anchor,yes,no,no,no,no,no,no
notes/Java 并发.md,40,markdown_inline,link,BlockingQueue,#blockingqueue,#blockingqueue,,blockingqueue,notes/Java 并发.md,relative,anchor,yes,no,no,no,no,no,no
notes/Java 并发.md,41,markdown_inline,link,ForkJoin,#forkjoin,#forkjoin,,forkjoin,notes/Java 并发.md,relative,anchor,yes,no,no,no,no,no,no
notes/Java 并发.md,42,markdown_inline,link,九、线程不安全示例,#九线程不安全示例,#九线程不安全示例,,九线程不安全示例,notes/Java 并发.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 并发.md,43,markdown_inline,link,十、Java 内存模型,#十java-内存模型,#十java-内存模型,,十java-内存模型,notes/Java 并发.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 并发.md,44,markdown_inline,link,主内存与工作内存,#主内存与工作内存,#主内存与工作内存,,主内存与工作内存,notes/Java 并发.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 并发.md,45,markdown_inline,link,内存间交互操作,#内存间交互操作,#内存间交互操作,,内存间交互操作,notes/Java 并发.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 并发.md,46,markdown_inline,link,内存模型三大特性,#内存模型三大特性,#内存模型三大特性,,内存模型三大特性,notes/Java 并发.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/Java 并发.md,47,markdown_inline,link,先行发生原则,#先行发生原则,#先行发生原则,,先行发生原则,notes/Java 并发.md,relative,anchor,yes,no,yes,yes,yes,no,yes
